AT2G25390	AT2G25390	pseudogene of F-box and associated interaction domains-containing protein	false
AT2G25400	AT2G25400	tRNA-Arg	false
AT2G25409	AT2G25409	hypothetical protein	false
AT2G25410	AT2G25410	RING/U-box superfamily protein	false
AT2G25420	AT2G25420	transducin family protein / WD-40 repeat family protein	false
AT2G25430	AT2G25430	epsin N-terminal homology (ENTH) domain-containing protein / clathrin assembly protein-like protein	false
AT2G25440	RLP20	receptor like protein 20	false
AT2G25450	AT2G25450	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT2G25460	AT2G25460	EEIG1/EHBP1 protein amino-terminal domain protein	false
AT2G25470	RLP21	receptor like protein 21	false
AT2G25480	AT2G25480	TPX2 (targeting protein for Xklp2) protein family	false
AT2G25482	AT2G25482	prolamin-like protein (DUF784)	false
AT2G25490	EBF1	EIN3-binding F box protein 1	false
AT2G25500	AT2G25500	Inosine triphosphate pyrophosphatase family protein	false
AT2G25510	AT2G25510	transmembrane protein	false
AT2G25520	AT2G25520	Drug/metabolite transporter superfamily protein	false
AT2G25530	AT2G25530	AFG1-like ATPase family protein	false
AT2G25540	CESA10	cellulose synthase A catalytic subunit 3 UDP-forming-like protein	false
AT2G25550	AT2G25550	transposable_element_gene	false
AT2G25560	AT2G25560	DNAJ heat shock N-terminal domain-containing protein	false
AT2G25565	AT2G25565	C3HC4-type RING finger protein	false
AT2G25570	AT2G25570	binding protein	false
AT2G25580	MEF8	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT2G25590	AT2G25590	Plant Tudor-like protein	false
AT2G25600	SPIK	Shaker pollen inward K  channel	false
AT2G25605	AT2G25605	DNA-directed RNA polymerase subunit beta	false
AT2G25610	AT2G25610	ATPase, F0/V0 complex, subunit C protein	false
AT2G25620	DBP1	DNA-binding protein phosphatase 1	false
AT2G25625	AT2G25625	histone deacetylase-like protein	false
AT2G25630	BGLU14	beta glucosidase 14	false
AT2G25640	AT2G25640	SPOC domain / Transcription elongation factor S-II protein	false
AT2G25650	AT2G25650	DNA-binding storekeeper protein-related transcriptional regulator	false
AT2G25660	emb2410	embryo defective 2410	false
AT2G25670	AT2G25670	hypothetical protein	false
AT2G25680	MOT1	molybdate transporter 1	false
AT2G25685	SCRL17	SCR-like 17	false
AT2G25687	AT2G25687	pseudogene of SCR-like 4	false
AT2G25690	AT2G25690	DUF581 family protein, putative (DUF581)	false
AT2G25697	""	""	true
AT2G25700	SK3	SKP1-like 3	false
AT2G25710	HCS1	holocarboxylase synthase 1	false
AT2G25720	AT2G25720	hypothetical protein	false
AT2G25730	AT2G25730	zinc finger FYVE domain protein	false
AT2G25735	AT2G25735	hypothetical protein	false
AT2G25737	AT2G25737	Sulfite exporter TauE/SafE family protein	false
AT2G25740	AT2G25740	ATP-dependent protease La (LON) domain protein	false
AT2G25760	AT2G25760	Protein kinase family protein	false
AT2G25770	AT2G25770	Polyketide cyclase/dehydrase and lipid transport superfamily protein	false
AT2G25780	AT2G25780	hypothetical protein (DUF1677)	false
AT2G25790	AT2G25790	Leucine-rich receptor-like protein kinase family protein	false
AT2G25800	AT2G25800	elongation factor Ts (DUF810)	false
AT2G25810	TIP4;1	tonoplast intrinsic protein 4;1	false
AT2G25820	ESE2	Integrase-type DNA-binding superfamily protein	false
AT2G25830	AT2G25830	YebC-like protein	false
AT2G25840	OVA4	Nucleotidylyl transferase superfamily protein	false
AT2G25850	PAPS2	poly(A) polymerase 2	false
AT2G25870	AT2G25870	haloacid dehalogenase-like hydrolase family protein	false
AT2G25880	AUR2	ataurora2	false
AT2G25890	AT2G25890	Oleosin family protein	false
AT2G25900	ATCTH	Zinc finger C-x8-C-x5-C-x3-H type family protein	false
AT2G25905	AT2G25905	transmembrane protein	false
AT2G25910	AT2G25910	3'-5' exonuclease domain-containing protein / K homology domain-containing protein / KH domain-containing protein	false
AT2G25920	AT2G25920	pollen-specific LRR extensin-like protein	false
AT2G25930	ELF3	hydroxyproline-rich glycoprotein family protein	false
AT2G25940	ALPHA-VPE	alpha-vacuolar processing enzyme	false
AT2G25950	AT2G25950	PITH domain protein (DUF1000)	false
AT2G25964	AT2G25964	hypothetical protein	false
AT2G25970	AT2G25970	KH domain-containing protein	false
AT2G25975	AT2G25975	transposable_element_gene	false
AT2G25980	AT2G25980	Mannose-binding lectin superfamily protein	false
AT2G25990	AT2G25990	hypothetical protein	false
AT2G26000	BRIZ2	zinc finger (C3HC4-type RING finger) family protein	false
AT2G26010	PDF1.3	plant defensin 1.3	false
AT2G26020	PDF1.2b	plant defensin 1.2b	false
AT2G26030	AT2G26030	F-box/RNI-like/FBD-like domains-containing protein	false
AT2G26040	PYL2	PYR1-like 2	false
AT2G26050	AT2G26050	hypothetical protein (DUF1644)	false
AT2G26060	emb1345	Transducin/WD40 repeat-like superfamily protein	false
AT2G26070	RTE1	protein REVERSION-TO-ETHYLENE SENSITIVITY-like protein (DUF778)	false
AT2G26080	GLDP2	glycine decarboxylase P-protein 2	false
AT2G26090	AT2G26090	tRNA-Leu	false
AT2G26100	AT2G26100	Galactosyltransferase family protein	false
AT2G26110	AT2G26110	bromodomain protein (DUF761)	false
AT2G26120	AT2G26120	glycine-rich protein	false
AT2G26130	AT2G26130	RING/U-box protein with C6HC-type zinc finger	false
AT2G26135	AT2G26135	RING/U-box protein with C6HC-type zinc finger	false
AT2G26140	ftsh4	FTSH protease 4	false
AT2G26150	HSFA2	heat shock transcription factor A2	false
AT2G26160	AT2G26160	F-box SKIP23-like protein (DUF295)	false
AT2G26170	CYP711A1	cytochrome P450, family 711, subfamily A, polypeptide 1	false
AT2G26180	IQD6	IQ-domain 6	false
AT2G26190	AT2G26190	calmodulin-binding family protein	false
AT2G26200	AT2G26200	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	false
AT2G26210	AT2G26210	Ankyrin repeat family protein	false
AT2G26211	MIR825A	""	false
AT2G26215	AT2G26215	transposable_element_gene	false
AT2G26220	AT2G26220	pseudogene of Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein	false
AT2G26240	AT2G26240	Transmembrane proteins 14C	false
AT2G26250	KCS10	3-ketoacyl-CoA synthase 10	false
AT2G26260	3BETAHSD/D2	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2	false
AT2G26267	""	""	true
AT2G26270	AT2G26270	BRCT domain DNA repair protein	false
AT2G26280	CID7	CTC-interacting domain 7	false
AT2G26290	ARSK1	root-specific kinase 1	false
AT2G26300	GP ALPHA 1	G protein alpha subunit 1	false
AT2G26310	FAP2	Chalcone-flavanone isomerase family protein	false
AT2G26320	AGL33	AGAMOUS-like 33	false
AT2G26330	ER	Leucine-rich receptor-like protein kinase family protein	false
AT2G26340	AT2G26340	hypothetical protein	false
AT2G26350	PEX10	peroxin 10	false
AT2G26355	AT2G26355	Natural antisense transcript overlaps with AT2G26360	false
AT2G26360	AT2G26360	Mitochondrial substrate carrier family protein	false
AT2G26370	AT2G26370	MD-2-related lipid recognition domain-containing protein	false
AT2G26380	AT2G26380	Leucine-rich repeat (LRR) family protein	false
AT2G26390	AT2G26390	Serine protease inhibitor (SERPIN) family protein	false
AT2G26400	ARD3	acireductone dioxygenase 3	false
AT2G26410	Iqd4	IQ-domain 4	false
AT2G26420	PIP5K3	1-phosphatidylinositol-4-phosphate 5-kinase 3	false
AT2G26430	RCY1	arginine-rich cyclin 1	false
AT2G26440	AT2G26440	Plant invertase/pectin methylesterase inhibitor superfamily	false
AT2G26450	AT2G26450	Plant invertase/pectin methylesterase inhibitor superfamily	false
AT2G26455	AT2G26455	pseudogene of RING/U-box superfamily protein	false
AT2G26460	SMU2	RED family protein	false
AT2G26470	AT2G26470	embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein	false
AT2G26480	UGT76D1	UDP-glucosyl transferase 76D1	false
AT2G26490	AT2G26490	Transducin/WD40 repeat-like superfamily protein	false
AT2G26500	AT2G26500	cytochrome b6f complex subunit (petM)	false
AT2G26510	PDE135	Xanthine/uracil permease family protein	false
AT2G26511	""	""	true
AT2G26520	AT2G26520	transmembrane protein	false
AT2G26530	AR781	AR781, pheromone receptor-like protein (DUF1645)	false
AT2G26540	HEMD	uroporphyrinogen-III synthase family protein	false
AT2G26550	HO2	heme oxygenase 2	false
AT2G26560	PLA2A	phospholipase A 2A	false
AT2G26570	WEB1	WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT-like protein (DUF827)	false
AT2G26580	YAB5	plant-specific transcription factor YABBY family protein	false
AT2G26590	RPN13	regulatory particle non-ATPase 13	false
AT2G26600	AT2G26600	Glycosyl hydrolase superfamily protein	false
AT2G26610	AT2G26610	Transducin family protein / WD-40 repeat family protein	false
AT2G26620	AT2G26620	Pectin lyase-like superfamily protein	false
AT2G26630	AT2G26630	transposable_element_gene	false
AT2G26640	KCS11	3-ketoacyl-CoA synthase 11	false
AT2G26650	KT1	K  transporter 1	false
AT2G26660	SPX2	SPX domain-containing protein 2 (SPX2)	false
AT2G26670	TED4	Plant heme oxygenase (decyclizing) family protein	false
AT2G26680	AT2G26680	FkbM family methyltransferase	false
AT2G26690	AT2G26690	Major facilitator superfamily protein	false
AT2G26692	AT2G26692	Natural antisense transcript overlaps with AT2G26690	false
AT2G26695	AT2G26695	Ran BP2/NZF zinc finger-like superfamily protein	false
AT2G26700	PID2	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein	false
AT2G26710	BAS1	Cytochrome P450 superfamily protein	false
AT2G26720	AT2G26720	Cupredoxin superfamily protein	false
AT2G26730	AT2G26730	Leucine-rich repeat protein kinase family protein	false
AT2G26740	SEH	soluble epoxide hydrolase	false
AT2G26750	AT2G26750	alpha/beta-Hydrolases superfamily protein	false
AT2G26760	CYCB1;4	Cyclin B1;4	false
AT2G26770	SCAB1	plectin-like protein	false
AT2G26780	AT2G26780	ARM repeat superfamily protein	false
AT2G26790	AT2G26790	Pentatricopeptide repeat (PPR) superfamily protein	false
AT2G26800	AT2G26800	Aldolase superfamily protein	false
AT2G26810	AT2G26810	Putative methyltransferase family protein	false
AT2G26820	PP2-A3	phloem protein 2-A3	false
AT2G26830	emb1187	Protein kinase superfamily protein	false
AT2G26840	AT2G26840	MutS2	false
AT2G26850	AT2G26850	F-box family protein	false
AT2G26860	AT2G26860	FBD, F-box and Leucine Rich Repeat domains containing protein	false
AT2G26865	AT2G26865	transmembrane protein	false
AT2G26870	NPC2	non-specific phospholipase C2	false
AT2G26880	AGL41	AGAMOUS-like 41	false
AT2G26882	AT2G26882	Natural antisense transcript overlaps with AT2G26880	false
AT2G26890	GRV2	DNAJ heat shock N-terminal domain-containing protein	false
AT2G26900	BASS2	Sodium Bile acid symporter family	false
AT2G26910	ABCG32	pleiotropic drug resistance 4	false
AT2G26920	AT2G26920	Ubiquitin-associated/translation elongation factor EF1B protein	false
AT2G26930	CDPMEK	4-(cytidine 5'-phospho)-2-C-methyl-D-erithritol kinase	false
AT2G26940	AT2G26940	C2H2-type zinc finger family protein	false
AT2G26950	MYB104	myb domain protein 104	false
AT2G26960	MYB81	myb domain protein 81	false
AT2G26970	AT2G26970	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	false
AT2G26975	COPT6	Ctr copper transporter family	false
AT2G26980	CIPK3	CBL-interacting protein kinase 3	false
AT2G26990	FUS12	proteasome family protein	false
AT2G27000	CYP705A8	cytochrome P450, family 705, subfamily A, polypeptide 8	false
AT2G27010	CYP705A9	cytochrome P450, family 705, subfamily A, polypeptide 9	false
AT2G27020	PAG1	20S proteasome alpha subunit G1	false
AT2G27030	CAM5	calmodulin 5	false
AT2G27035	ENODL20	early nodulin-like protein 20	false
AT2G27040	AGO4	Argonaute family protein	false
AT2G27050	EIL1	ETHYLENE-INSENSITIVE3-like 1	false
AT2G27060	AT2G27060	Leucine-rich repeat protein kinase family protein	false
AT2G27070	RR13	response regulator 13	false
AT2G27080	AT2G27080	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	false
AT2G27090	AT2G27090	bZIP transcription factor (DUF630 and DUF632)	false
AT2G27100	SE	C2H2 zinc-finger protein SERRATE (SE)	false
AT2G27110	FRS3	FAR1-related sequence 3	false
AT2G27120	TIL2	DNA polymerase epsilon catalytic subunit	false
AT2G27130	AT2G27130	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	false
AT2G27140	AT2G27140	HSP20-like chaperones superfamily protein	false
AT2G27145	LCR9	low-molecular-weight cysteine-rich 9	false
AT2G27150	AAO3	abscisic aldehyde oxidase 3	false
AT2G27160	AT2G27160	hypothetical protein	false
AT2G27170	TTN7	Structural maintenance of chromosomes (SMC) family protein	false
AT2G27180	AT2G27180	hypothetical protein	false
AT2G27190	PAP12	purple acid phosphatase 12	false
AT2G27200	AT2G27200	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT2G27210	BSL3	BRI1 suppressor 1 (BSU1)-like 3	false
AT2G27220	BLH5	BEL1-like homeodomain 5	false
AT2G27228	""	""	true
AT2G27229	AT2G27229	Pentatricopeptide repeat (PPR) superfamily protein	false
AT2G27230	LHW	transcription factor-like protein	false
AT2G27240	AT2G27240	aluminum activated malate transporter family protein	false
AT2G27250	CLV3	CLAVATA3	false
AT2G27260	AT2G27260	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	false
AT2G27270	AT2G27270	transmembrane protein	false
AT2G27280	AT2G27280	coiled-coil protein (DUF2040)	false
AT2G27285	AT2G27285	nuclear speckle splicing regulatory-like protein (DUF2040)	false
AT2G27290	AT2G27290	FAM210B-like protein, putative (DUF1279)	false
AT2G27300	NTL8	NTM1-like 8	false
AT2G27310	AT2G27310	F-box family protein	false
AT2G27313	AT2G27313	hypothetical protein	false
AT2G27315	AT2G27315	egg cell-secreted-like protein (DUF1278)	false
AT2G27320	AT2G27320	NEP-interacting protein, putative (DUF239)	false
AT2G27330	AT2G27330	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT2G27340	AT2G27340	N-acetylglucosaminylphosphatidylinositol de-N-acetylase family protein	false
AT2G27350	OTLD1	OTU-like cysteine protease family protein	false
AT2G27360	AT2G27360	GDSL-like Lipase/Acylhydrolase superfamily protein	false
AT2G27370	CASP3	Uncharacterized protein family (UPF0497)	false
AT2G27375	AT2G27375	transposable_element_gene	false
AT2G27380	EPR1	extensin proline-rich 1	false
AT2G27385	AT2G27385	Pollen Ole e 1 allergen and extensin family protein	false
AT2G27389	AT2G27389	hypothetical protein	false
AT2G27390	AT2G27390	proline-rich family protein	false
AT2G27395	AT2G27395	pseudogene of Cysteine proteinases superfamily protein	false
AT2G27400	TAS1A	""	false
AT2G27402	AT2G27402	plastid transcriptionally active protein	false
AT2G27410	AT2G27410	B3 domain protein, putative (DUF313)	false
AT2G27420	AT2G27420	Cysteine proteinases superfamily protein	false
AT2G27430	AT2G27430	ARM repeat superfamily protein	false
AT2G27440	AT2G27440	pseudogene of Rho GTPase activating protein with PAK-box/P21-Rho-binding domain-containing protein	false
AT2G27450	NLP1	nitrilase-like protein 1	false
AT2G27460	AT2G27460	sec23/sec24 transport family protein	false
AT2G27470	NF-YB11	nuclear factor Y, subunit B11	false
AT2G27480	AT2G27480	Calcium-binding EF-hand family protein	false
AT2G27490	ATCOAE	dephospho-CoA kinase family	false
AT2G27500	AT2G27500	Glycosyl hydrolase superfamily protein	false
AT2G27505	AT2G27505	FBD-like domain family protein	false
AT2G27507	AT2G27507	hypothetical protein	false
AT2G27510	FD3	ferredoxin 3	false
AT2G27520	AT2G27520	F-box and associated interaction domains-containing protein	false
AT2G27530	PGY1	Ribosomal protein L1p/L10e family	false
AT2G27535	AT2G27535	ribosomal protein L10A family protein	false
AT2G27540	AT2G27540	F-box associated ubiquitination effector family protein	false
AT2G27550	ATC	centroradiali	false
AT2G27560	AT2G27560	tRNA-Lys	false
AT2G27570	AT2G27570	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT2G27580	AT2G27580	A20/AN1-like zinc finger family protein	false
AT2G27590	AT2G27590	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	false
AT2G27600	SKD1	AAA-type ATPase family protein	false
AT2G27610	AT2G27610	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT2G27630	AT2G27630	Ubiquitin carboxyl-terminal hydrolase-related protein	false
AT2G27650	AT2G27650	Ubiquitin carboxyl-terminal hydrolase-related protein	false
AT2G27660	AT2G27660	Cysteine/Histidine-rich C1 domain family protein	false
AT2G27670	AT2G27670	hypothetical protein (Domain of unknown function DUF220)	false
AT2G27680	AT2G27680	NAD(P)-linked oxidoreductase superfamily protein	false
AT2G27690	CYP94C1	cytochrome P450, family 94, subfamily C, polypeptide 1	false
AT2G27700	AT2G27700	eukaryotic translation initiation factor 2 family protein / eIF-2 family protein	false
AT2G27710	AT2G27710	60S acidic ribosomal protein family	false
AT2G27720	AT2G27720	60S acidic ribosomal protein family	false
AT2G27730	AT2G27730	copper ion binding protein	false
AT2G27740	AT2G27740	RAB6-interacting golgin (DUF662)	false
AT2G27750	AT2G27750	Surfeit locus protein 6	false
AT2G27760	IPT2	tRNAisopentenyltransferase 2	false
AT2G27770	AT2G27770	DUF868 family protein (DUF868)	false
AT2G27775	AT2G27775	PPR containing protein	false
AT2G27780	AT2G27780	Transcription factor IIS family protein	false
AT2G27790	AT2G27790	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT2G27800	AT2G27800	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT2G27810	NAT12	nucleobase-ascorbate transporter 12	false
AT2G27820	PD1	prephenate dehydratase 1	false
AT2G27830	AT2G27830	hypothetical protein	false
AT2G27840	HDT4	histone deacetylase-related / HD-like protein	false
AT2G27850	AT2G27850	tRNA-Gly	false
AT2G27860	AXS1	UDP-D-apiose/UDP-D-xylose synthase 1	false
AT2G27870	AT2G27870	transposable_element_gene	false
AT2G27880	AGO5	Argonaute family protein	false
AT2G27900	AT2G27900	coiled-coil protein	false
AT2G27920	SCPL51	serine carboxypeptidase-like 51	false
AT2G27930	AT2G27930	PLATZ transcription factor family protein	false
AT2G27935	AT2G27935	transposable_element_gene	false
AT2G27936	AT2G27936	pseudogene of Plant self-incompatibility protein S1 family	false
AT2G27940	AT2G27940	RING/U-box superfamily protein	false
AT2G27950	AT2G27950	Ring/U-Box superfamily protein	false
AT2G27960	CKS1	cyclin-dependent kinase-subunit 1	false
